MODULE,FIELD_ORIGIN,DB_TABLE,DB_COLUMN,JAVA_OBJECT,JAVA_PROPERTY,UI_FIELD_NAME,FIELD_DESCRIPTION,LOOKUP_TABLE,LOOKUP_COLUMN,CUSTOM_ATTRIBUTE_ID,GROUP_NAME,DATA_TYPE,MAX_LENGTH,MODULE_USAGE,SOURCE_FILE,CONFIDENCE,MAPPING_PRIORITY,NOTES
Award,CORE_KUALI,AWARD_AMOUNT_INFO,AWARD_AMOUNT_INFO_ID,org.kuali.kra.award.home.AwardAmountInfo,awardAmountInfoId,Award Amount Info Id,Award Amount Info Id,,,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,AWARD_ID,org.kuali.kra.award.home.AwardAmountInfo,awardId,,,AWARD,AWARD_ID,,,NUMBER,"22,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_INFO,AWARD_NUMBER,org.kuali.kra.award.home.AwardAmountInfo,awardNumber,,,,,,,VARCHAR2,12,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_INFO,CURRENT_FUND_EFFECTIVE_DATE,org.kuali.kra.award.home.AwardAmountInfo,currentFundEffectiveDate,Obligation Start Date,Obligation Start Date,,,,,DATE,10,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,ENTRY_TYPE,org.kuali.kra.award.home.AwardAmountInfo,entryType,Entry Type,Entry Type,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,EOM_PROCESS_FLAG,org.kuali.kra.award.home.AwardAmountInfo,eomProcessFlag,Eom ProcessDefinitionDefinition Flag,Eom ProcessDefinitionDefinition Flag,,,,,CHAR,1,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,FINAL_EXPIRATION_DATE,org.kuali.kra.award.home.AwardAmountInfo,finalExpirationDate,Project End Date,Final Expiration Date,,,,,DATE,10,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,OBJ_ID,org.kuali.kra.award.home.AwardAmountInfo,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_INFO,OBLIGATED_CHANGE,org.kuali.kra.award.home.AwardAmountInfo,obligatedChange,Obligated Change,Obligated Change,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,OBLIGATED_CHANGE_DIRECT,org.kuali.kra.award.home.AwardAmountInfo,obligatedChangeDirect,Obligated Change Direct,Obligated Change Direct,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,OBLIGATED_CHANGE_INDIRECT,org.kuali.kra.award.home.AwardAmountInfo,obligatedChangeIndirect,Obligated Change Indirect,Obligated Change Indirect,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,OBLIGATED_TOTAL_DIRECT,org.kuali.kra.award.home.AwardAmountInfo,obligatedTotalDirect,Obligated Total Direct,Obligated Total Direct,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,OBLIGATED_TOTAL_INDIRECT,org.kuali.kra.award.home.AwardAmountInfo,obligatedTotalIndirect,Obligated Total Indirect,Obligated Total Indirect,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,OBLIGATION_EXPIRATION_DATE,org.kuali.kra.award.home.AwardAmountInfo,obligationExpirationDate,Obligation End Date,Obligation End Date,,,,,DATE,10,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,OBLI_DISTRIBUTABLE_AMOUNT,org.kuali.kra.award.home.AwardAmountInfo,obliDistributableAmount,Obligated Distributable,Obligated Distributable,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,ORIGINATING_AWARD_VERSION,org.kuali.kra.award.home.AwardAmountInfo,originatingAwardVersion,,,,,,,NUMBER,"4,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_INFO,SEQUENCE_NUMBER,org.kuali.kra.award.home.AwardAmountInfo,sequenceNumber,,,,,,,NUMBER,"4,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_INFO,TNM_DOCUMENT_NUMBER,org.kuali.kra.award.home.AwardAmountInfo,timeAndMoneyDocumentNumber,Document Number,Document Number,,,,,VARCHAR2,40,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,TRANSACTION_ID,org.kuali.kra.award.home.AwardAmountInfo,transactionId,Transaction Id,Transaction Id,,,,,NUMBER,"10,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountInfo.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountInfo.xml
Award,CORE_KUALI,AWARD_AMOUNT_INFO,UPDATE_TIMESTAMP,org.kuali.kra.award.home.AwardAmountInfo,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_INFO,UPDATE_USER,org.kuali.kra.award.home.AwardAmountInfo,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_INFO,VER_NBR,org.kuali.kra.award.home.AwardAmountInfo,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,AWARD_AMOUNT_TRANSACTION_ID,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,awardAmountTransactionId,Award Amount Transaction Id,Award Amount Transaction Id,,,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountTransaction.xml
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,AWARD_NUMBER,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,awardNumber,Award ID,Award ID,,,,,VARCHAR2,12,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/Award.xml,HIGH,HIGH,label inherited via Spring parent bean from Award.xml
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,COMMENTS,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,comments,Comments,Comments,,,,,VARCHAR2,2000,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountTransaction.xml
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,NOTICE_DATE,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,noticeDate,Notice Date,Notice Date,,,,,DATE,10,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountTransaction.xml
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,OBJ_ID,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,TRANSACTION_ID,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,documentNumber,Transaction Id,Transaction Id,,,,,VARCHAR2,40,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountTransaction.xml
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,TRANSACTION_TYPE_CODE,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,transactionTypeCode,Transaction Type Code,Transaction Type Code,AWARD_TRANSACTION_TYPE,AWARD_TRANSACTION_TYPE_CODE,,,NUMBER,"3,0",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardAmountTransaction.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardAmountTransaction.xml
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,UPDATE_TIMESTAMP,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,UPDATE_USER,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMOUNT_TRANSACTION,VER_NBR,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/timeandmoney/repository-timeandmoney.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,AMOUNT_SEQUENCE_NUMBER,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,amountSequenceNumber,Amount Sequence Number,Amount Sequence Number,,,,,NUMBER,"4,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardDirectFandADistribution.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardDirectFandADistribution.xml
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,AWARD_AMOUNT_INFO_ID,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,awardAmountInfoId,,,AWARD_AMOUNT_INFO,AWARD_AMOUNT_INFO_ID,,,NUMBER,"12,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,MEDIUM,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,AWARD_AMT_FNA_DISTRIBUTION_ID,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,awardDirectFandADistributionId,Award Direct F and A Distribution ID,Award Direct F and A Distribution ID,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardDirectFandADistribution.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardDirectFandADistribution.xml
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,AWARD_ID,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,awardId,,,AWARD,AWARD_ID,,,NUMBER,"22,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,AWARD_NUMBER,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,awardNumber,Award ID,Award ID,,,,,VARCHAR2,12,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/Award.xml,HIGH,HIGH,label inherited via Spring parent bean from Award.xml
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,BUDGET_PERIOD,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,budgetPeriod,Budget Period,Budget Period,,,,,NUMBER,"3,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardDirectFandADistribution.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardDirectFandADistribution.xml
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,DIRECT_COST,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,directCost,Direct Cost,Direct Cost,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardDirectFandADistribution.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardDirectFandADistribution.xml
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,END_DATE,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,endDate,End Date,End Date,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardDirectFandADistribution.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardDirectFandADistribution.xml
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,INDIRECT_COST,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,indirectCost,F&A Cost,F&A Cost,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardDirectFandADistribution.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardDirectFandADistribution.xml
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,OBJ_ID,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,objectId,,,,,,,VARCHAR2,36,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,SEQUENCE_NUMBER,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,sequenceNumber,Sequence Number,Sequence Number,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardDirectFandADistribution.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardDirectFandADistribution.xml
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,START_DATE,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,startDate,Start Date,Start Date,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardDirectFandADistribution.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardDirectFandADistribution.xml
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,UPDATE_TIMESTAMP,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,updateTimestamp,,,,,,,DATE,,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,UPDATE_USER,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,updateUser,,,,,,,VARCHAR2,60,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_AMT_FNA_DISTRIBUTION,VER_NBR,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,versionNumber,,,,,,,NUMBER,"8,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,NOT_FOR_HURON,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_APPROVED_EQUIPMENT,AMOUNT,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,amount,Amount,Amount,,,,,NUMBER,"12,2",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardApprovedEquipment.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardApprovedEquipment.xml
Award,CORE_KUALI,AWARD_APPROVED_EQUIPMENT,AWARD_APPROVED_EQUIPMENT_ID,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,approvedEquipmentId,Approved Equipment ID,Approved Equipment ID,,,,,NUMBER,"22,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardApprovedEquipment.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardApprovedEquipment.xml
Award,CORE_KUALI,AWARD_APPROVED_EQUIPMENT,AWARD_ID,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,awardId,,,,,,,NUMBER,"22,0",,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml,MEDIUM,HIGH,no DataDictionary label in source; UI name not asserted
Award,CORE_KUALI,AWARD_APPROVED_EQUIPMENT,AWARD_NUMBER,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,awardNumber,Award ID,Award ID,,,,,VARCHAR2,12,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/Award.xml,HIGH,HIGH,label inherited via Spring parent bean from Award.xml
Award,CORE_KUALI,AWARD_APPROVED_EQUIPMENT,ITEM,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,item,Item,Item,,,,,VARCHAR2,100,,coeus-impl/src/main/resources/org/kuali/kra/award/repository-award.xml | coeus-impl/src/main/resources/org/kuali/kra/datadictionary/AwardApprovedEquipment.xml,HIGH,HIGH,label inherited via Spring parent bean from AwardApprovedEquipment.xml
