DOMAIN,TABLE_NAME,COLUMN_ID,COLUMN_NAME,DATA_TYPE,NULLABLE,DATA_DEFAULT,ORACLE_COLUMN_COMMENT,UI_FIELD_NAME,FIELD_DESCRIPTION,JAVA_OBJECT,JAVA_PROPERTY,LOOKUP_TABLE,LOOKUP_COLUMN,FIELD_ORIGIN,MAPPING_PRIORITY,EXTRACT_TYPE,CONTAINS_PII
Award,AWARD,11,PRE_AWARD_EFFECTIVE_DATE,DATE,Y,,,Pre Award Sponsor Effective Date,Pre Award Sponsor Effective Date,org.kuali.kra.award.home.Award,preAwardEffectiveDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,12,PROCUREMENT_PRIORITY_CODE,VARCHAR2(6),Y,,,Procurement Priority Code,Competing Renewal,org.kuali.kra.award.home.Award,procurementPriorityCode,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,13,PROPOSAL_NUMBER,VARCHAR2(8),Y,,,,,org.kuali.kra.award.home.Award,proposalNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,14,SPECIAL_EB_RATE_OFF_CAMPUS,"NUMBER(5,2)",Y,,,Special EB Rate Off CampusContract,Special EB Rate Off CampusContract,org.kuali.kra.award.home.Award,specialEbRateOffCampus,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,15,SPECIAL_EB_RATE_ON_CAMPUS,"NUMBER(5,2)",Y,,,Special EB Rate On CampusContract,Special EB Rate On CampusContract,org.kuali.kra.award.home.Award,specialEbRateOnCampus,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,16,SUB_PLAN_FLAG,VARCHAR2(1),Y,,,Small Business Subcontracting Plan,Small Business Subcontracting Plan,org.kuali.kra.award.home.Award,subPlanFlag,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,17,TITLE,VARCHAR2(200),N,,,Award Title,The proposed title of the project.,org.kuali.kra.award.home.Award,title,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,18,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.award.home.Award,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD,19,UPDATE_TIMESTAMP,DATE,N,,,Last Update,The creation or last modification timestamp.,org.kuali.kra.award.home.Award,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD,20,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.award.home.Award,updateUser,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD,21,PRE_AWARD_IN_AUTHORIZED_AMOUNT,"NUMBER(12,2)",Y,,,Amount,Pre Award Institutional Authorized Amount,org.kuali.kra.award.home.Award,preAwardInstitutionalAuthorizedAmount,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,22,ARCHIVE_LOCATION,VARCHAR2(50),Y,,,Archive Location,Archive Location,org.kuali.kra.award.home.Award,archiveLocation,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,23,PRE_AWARD_INST_EFFECTIVE_DATE,DATE,Y,,,Pre Award Institutional Effective Date,Pre Award Institutional Effective Date,org.kuali.kra.award.home.Award,preAwardInstitutionalEffectiveDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,24,BASIS_OF_PAYMENT_CODE,VARCHAR2(3),Y,,,Payment Basis,Payment Basis,org.kuali.kra.award.home.Award,basisOfPaymentCode,AWARD_BASIS_OF_PAYMENT,BASIS_OF_PAYMENT_CODE,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,25,AWARD_ID,"NUMBER(22,0)",N,,,Award Id,Award Id,org.kuali.kra.award.home.Award,awardId,AWARD_EXTENSION,AWARD_ID,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,26,DOCUMENT_NUMBER,VARCHAR2(40),N,,,,,org.kuali.kra.award.home.Award,documentNumber,AWARD_DOCUMENT,DOCUMENT_NUMBER,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,27,AWARD_NUMBER,VARCHAR2(12),N,,,Award ID,Award ID,org.kuali.kra.award.home.Award,awardNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,28,SEQUENCE_NUMBER,"NUMBER(4,0)",N,,,Sequence Number,Sequence Number,org.kuali.kra.award.home.Award,sequenceNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,29,SPONSOR_CODE,VARCHAR2(20),N,,,Sponsor ID,The identification number of the organization or agency that is providing support for the sponsored project.,org.kuali.kra.award.home.Award,sponsorCode,SPONSOR,SPONSOR_CODE,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,30,STATUS_CODE,"NUMBER(3,0)",N,,,Award Status,Award Status,org.kuali.kra.award.home.Award,statusCode,AWARD_STATUS,STATUS_CODE,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,31,TEMPLATE_CODE,"NUMBER(5,0)",Y,,,Sponsor Template Code,Pre-defined Sponsor Template to sync,org.kuali.kra.award.home.Award,templateCode,AWARD_TEMPLATE,AWARD_TEMPLATE_CODE,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,32,ACCOUNT_NUMBER,VARCHAR2(25),Y,,,SP/IO Number,Account ID,org.kuali.kra.award.home.Award,accountNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,33,APPRVD_EQUIPMENT_INDICATOR,VARCHAR2(2),N,,,,,org.kuali.kra.award.home.Award,approvedEquipmentIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,34,APPRVD_FOREIGN_TRIP_INDICATOR,VARCHAR2(2),N,,,,,org.kuali.kra.award.home.Award,approvedForeignTripIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,35,APPRVD_SUBCONTRACT_INDICATOR,VARCHAR2(2),N,,,,,org.kuali.kra.award.home.Award,subContractIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,36,AWARD_EFFECTIVE_DATE,DATE,Y,,,Project Start Date,Project Start Date,org.kuali.kra.award.home.Award,awardEffectiveDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,37,AWARD_EXECUTION_DATE,DATE,Y,,,Execution Date,The Execution Date of the Budget,org.kuali.kra.award.home.Award,awardExecutionDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,38,BEGIN_DATE,DATE,Y,,,Modification Date,Modification Date,org.kuali.kra.award.home.Award,beginDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,39,COST_SHARING_INDICATOR,VARCHAR2(2),N,,,,,org.kuali.kra.award.home.Award,costSharingIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,40,IDC_INDICATOR,VARCHAR2(2),N,,,,,org.kuali.kra.award.home.Award,indirectCostIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,41,MODIFICATION_NUMBER,VARCHAR2(50),Y,,,Modification ID,Modification ID,org.kuali.kra.award.home.Award,modificationNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,42,PAYMENT_SCHEDULE_INDICATOR,VARCHAR2(2),N,,,,,org.kuali.kra.award.home.Award,paymentScheduleIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,43,SCIENCE_CODE_INDICATOR,VARCHAR2(2),N,,,,,org.kuali.kra.award.home.Award,scienceCodeIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,44,SPECIAL_REVIEW_INDICATOR,VARCHAR2(2),N,,,,,org.kuali.kra.award.home.Award,specialReviewIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,45,SPONSOR_AWARD_NUMBER,VARCHAR2(70),Y,,,Sponsor Award ID,Sponsor Award ID,org.kuali.kra.award.home.Award,sponsorAwardNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,46,TRANSFER_SPONSOR_INDICATOR,VARCHAR2(2),N,,,,,org.kuali.kra.award.home.Award,transferSponsorIndicator,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,47,ACCOUNT_TYPE_CODE,"NUMBER(3,0)",Y,,,Account Type,Account Type,org.kuali.kra.award.home.Award,accountTypeCode,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,48,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.home.Award,objectId,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD,49,FIN_ACCOUNT_DOC_NBR,VARCHAR2(20),Y,,,Financial account document number,Document number returned by financial service when an account is created.,org.kuali.kra.award.home.Award,financialAccountDocumentNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,50,FIN_ACCOUNT_CREATION_DATE,DATE,Y,,,Financial account creation date,Financial account creation date.,org.kuali.kra.award.home.Award,financialAccountCreationDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,51,HIERARCHY_SYNC_CHILD,CHAR(1),Y,,,,,org.kuali.kra.award.home.Award,syncChild,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,52,FIN_CHART_OF_ACCOUNTS_CODE,VARCHAR2(4),Y,,,Financial Chart Of Accounts Code,Chart of accounts for a Financial Account.,org.kuali.kra.award.home.Award,financialChartOfAccountsCode,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,53,AWARD_SEQUENCE_STATUS,VARCHAR2(10),N,'PENDING',,,,org.kuali.kra.award.home.Award,awardSequenceStatus,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD,54,FAIN_ID,VARCHAR2(32),Y,,,FAIN ID,FAIN ID,org.kuali.kra.award.home.Award,fainId,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,55,FED_AWARD_YEAR,"NUMBER(4,0)",Y,,,Federal Award Year,Federal Award Year,org.kuali.kra.award.home.Award,fedAwardYear,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,56,FED_AWARD_DATE,DATE,Y,,,Federal Award Date,Federal Award Date,org.kuali.kra.award.home.Award,fedAwardDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD,57,NSF_SEQUENCE_NUMBER,"NUMBER(12,0)",Y,,,NSF Science Code,A number used to indicate the type of research activity as defined by the National Science Foundation. NSF codes are not specific for NSF proposals and/or awards.,org.kuali.kra.award.home.Award,nsfSequenceNumber,NSF_CODES,NSF_SEQUENCE_NUMBER,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_ACCOUNT,1,ID,"NUMBER(19,0)",N,,,,,org.kuali.coeus.award.finance.AwardAccount,id,,,CORE_KUALI,HIGH,EMPTY,N
Award,AWARD_ACCOUNT,2,ACCOUNT_NUMBER,VARCHAR2(15),N,,,,,org.kuali.coeus.award.finance.AwardAccount,accountNumber,,,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_ACCOUNT,3,UPDATE_USER,VARCHAR2(60),N,,,,,,,,,,,EMPTY,N
Award,AWARD_ACCOUNT,4,UPDATE_TIMESTAMP,DATE,N,,,,,,,,,,,EMPTY,N
Award,AWARD_ACCOUNT,5,VER_NBR,"NUMBER(8,0)",N,1,,,,,,,,,,EMPTY,N
Award,AWARD_ACCOUNT,6,OBJ_ID,VARCHAR2(36),N,,,,,,,,,,,EMPTY,N
Award,AWARD_ACCOUNT,7,AWARD_ACCOUNT_COMMENT,CLOB,Y,,,,,org.kuali.coeus.award.finance.AwardAccount,comment,,,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_ACCOUNT,8,CREATED_BY_AWARD_ID,"NUMBER(22,0)",N,,,,,org.kuali.coeus.award.finance.AwardAccount,createdByAwardId,,,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_ACCOUNT,9,STATUS,VARCHAR2(15),N,,,,,org.kuali.coeus.award.finance.AwardAccount,status,,,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_ACCOUNT,10,BUDGETED,"NUMBER(12,2)",N,,,,,org.kuali.coeus.award.finance.AwardAccount,budgeted,,,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_ACCOUNT,11,PENDING,"NUMBER(12,2)",N,,,,,org.kuali.coeus.award.finance.AwardAccount,pending,,,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_ACCOUNT,12,INCOME,"NUMBER(12,2)",N,,,,,org.kuali.coeus.award.finance.AwardAccount,income,,,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_ACCOUNT,13,EXPENSE,"NUMBER(12,2)",N,,,,,org.kuali.coeus.award.finance.AwardAccount,expense,,,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_ACCOUNT,14,AVAILABLE,"NUMBER(12,2)",N,,,,,org.kuali.coeus.award.finance.AwardAccount,available,,,CORE_KUALI,MEDIUM,EMPTY,N
Award,AWARD_AMOUNT_INFO,1,ANTICIPATED_CHANGE_DIRECT,"NUMBER(12,2)",Y,,,Anticipated Change Direct,Anticipated Change Direct,org.kuali.kra.award.home.AwardAmountInfo,anticipatedChangeDirect,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,2,ANTICIPATED_CHANGE_INDIRECT,"NUMBER(12,2)",Y,,,Anticipated Change Indirect,Anticipated Change Indirect,org.kuali.kra.award.home.AwardAmountInfo,anticipatedChangeIndirect,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,3,ANTICIPATED_TOTAL_DIRECT,"NUMBER(12,2)",Y,,,Anticipated Total Direct,Anticipated Total Direct,org.kuali.kra.award.home.AwardAmountInfo,anticipatedTotalDirect,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,4,ANTICIPATED_TOTAL_INDIRECT,"NUMBER(12,2)",Y,,,Anticipated Total Indirect,Anticipated Total Indirect,org.kuali.kra.award.home.AwardAmountInfo,anticipatedTotalIndirect,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,5,OBLIGATED_TOTAL_DIRECT,"NUMBER(12,2)",Y,,,Obligated Total Direct,Obligated Total Direct,org.kuali.kra.award.home.AwardAmountInfo,obligatedTotalDirect,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,6,OBLIGATED_TOTAL_INDIRECT,"NUMBER(12,2)",Y,,,Obligated Total Indirect,Obligated Total Indirect,org.kuali.kra.award.home.AwardAmountInfo,obligatedTotalIndirect,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,7,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.award.home.AwardAmountInfo,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMOUNT_INFO,8,TNM_DOCUMENT_NUMBER,VARCHAR2(40),Y,,,Document Number,Document Number,org.kuali.kra.award.home.AwardAmountInfo,timeAndMoneyDocumentNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,9,AWARD_AMOUNT_INFO_ID,"NUMBER(12,0)",N,,,Award Amount Info Id,Award Amount Info Id,org.kuali.kra.award.home.AwardAmountInfo,awardAmountInfoId,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,10,AWARD_ID,"NUMBER(22,0)",N,,,,,org.kuali.kra.award.home.AwardAmountInfo,awardId,AWARD,AWARD_ID,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,11,AWARD_NUMBER,VARCHAR2(12),N,,,,,org.kuali.kra.award.home.AwardAmountInfo,awardNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,12,SEQUENCE_NUMBER,"NUMBER(4,0)",N,,,,,org.kuali.kra.award.home.AwardAmountInfo,sequenceNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,13,ANTICIPATED_TOTAL_AMOUNT,"NUMBER(12,2)",Y,,,Anticipated Cumulative,Anticipated Cumulative,org.kuali.kra.award.home.AwardAmountInfo,anticipatedTotalAmount,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,14,ANT_DISTRIBUTABLE_AMOUNT,"NUMBER(12,2)",Y,,,Anticipated Distributable,Anticipated Distributable,org.kuali.kra.award.home.AwardAmountInfo,antDistributableAmount,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,15,FINAL_EXPIRATION_DATE,DATE,Y,,,Project End Date,Final Expiration Date,org.kuali.kra.award.home.AwardAmountInfo,finalExpirationDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,16,CURRENT_FUND_EFFECTIVE_DATE,DATE,Y,,,Obligation Start Date,Obligation Start Date,org.kuali.kra.award.home.AwardAmountInfo,currentFundEffectiveDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,17,AMOUNT_OBLIGATED_TO_DATE,"NUMBER(12,2)",Y,,,Obligated Cumulative,Obligated Cumulative,org.kuali.kra.award.home.AwardAmountInfo,amountObligatedToDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,18,OBLI_DISTRIBUTABLE_AMOUNT,"NUMBER(12,2)",Y,,,Obligated Distributable,Obligated Distributable,org.kuali.kra.award.home.AwardAmountInfo,obliDistributableAmount,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,19,OBLIGATION_EXPIRATION_DATE,DATE,Y,,,Obligation End Date,Obligation End Date,org.kuali.kra.award.home.AwardAmountInfo,obligationExpirationDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,20,TRANSACTION_ID,"NUMBER(10,0)",Y,,,Transaction Id,Transaction Id,org.kuali.kra.award.home.AwardAmountInfo,transactionId,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,21,ENTRY_TYPE,CHAR(1),Y,,,Entry Type,Entry Type,org.kuali.kra.award.home.AwardAmountInfo,entryType,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,22,EOM_PROCESS_FLAG,CHAR(1),Y,,,Eom ProcessDefinitionDefinition Flag,Eom ProcessDefinitionDefinition Flag,org.kuali.kra.award.home.AwardAmountInfo,eomProcessFlag,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,23,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.award.home.AwardAmountInfo,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMOUNT_INFO,24,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.award.home.AwardAmountInfo,updateUser,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMOUNT_INFO,25,ANTICIPATED_CHANGE,"NUMBER(12,2)",Y,,,Anticipated Change,Anticipated Change,org.kuali.kra.award.home.AwardAmountInfo,anticipatedChange,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,26,OBLIGATED_CHANGE,"NUMBER(12,2)",Y,,,Obligated Change,Obligated Change,org.kuali.kra.award.home.AwardAmountInfo,obligatedChange,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,27,OBLIGATED_CHANGE_DIRECT,"NUMBER(12,2)",Y,,,Obligated Change Direct,Obligated Change Direct,org.kuali.kra.award.home.AwardAmountInfo,obligatedChangeDirect,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,28,OBLIGATED_CHANGE_INDIRECT,"NUMBER(12,2)",Y,,,Obligated Change Indirect,Obligated Change Indirect,org.kuali.kra.award.home.AwardAmountInfo,obligatedChangeIndirect,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_INFO,29,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.home.AwardAmountInfo,objectId,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMOUNT_INFO,30,ORIGINATING_AWARD_VERSION,"NUMBER(4,0)",Y,,,,,org.kuali.kra.award.home.AwardAmountInfo,originatingAwardVersion,,,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_AMOUNT_INFO,31,OLD_TNM_DOCUMENT_NUMBER,VARCHAR2(40),Y,,,,,,,,,,,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,1,AWARD_AMOUNT_TRANSACTION_ID,"NUMBER(12,0)",N,,,Award Amount Transaction Id,Award Amount Transaction Id,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,awardAmountTransactionId,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,2,AWARD_NUMBER,VARCHAR2(12),N,,,Award ID,Award ID,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,awardNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,3,TRANSACTION_ID,VARCHAR2(40),N,,,Transaction Id,Transaction Id,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,documentNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,4,TRANSACTION_TYPE_CODE,"NUMBER(3,0)",Y,,,Transaction Type Code,Transaction Type Code,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,transactionTypeCode,AWARD_TRANSACTION_TYPE,AWARD_TRANSACTION_TYPE_CODE,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,5,NOTICE_DATE,DATE,Y,,,Notice Date,Notice Date,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,noticeDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,6,COMMENTS,VARCHAR2(2000),Y,,,Comments,Comments,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,comments,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,7,UPDATE_TIMESTAMP,DATE,N,,,,,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,8,UPDATE_USER,VARCHAR2(60),N,,,,,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,updateUser,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,9,VER_NBR,"NUMBER(8,0)",N,1,,,,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMOUNT_TRANSACTION,10,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.timeandmoney.transactions.AwardAmountTransaction,objectId,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,1,AWARD_AMT_FNA_DISTRIBUTION_ID,"NUMBER(8,0)",N,,,Award Direct F and A Distribution ID,Award Direct F and A Distribution ID,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,awardDirectFandADistributionId,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,2,AWARD_ID,"NUMBER(22,0)",Y,,,,,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,awardId,AWARD,AWARD_ID,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,3,AWARD_NUMBER,VARCHAR2(12),Y,,,Award ID,Award ID,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,awardNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,4,SEQUENCE_NUMBER,"NUMBER(8,0)",Y,,,Sequence Number,Sequence Number,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,sequenceNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,5,AMOUNT_SEQUENCE_NUMBER,"NUMBER(4,0)",Y,,,Amount Sequence Number,Amount Sequence Number,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,amountSequenceNumber,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,6,BUDGET_PERIOD,"NUMBER(3,0)",Y,,,Budget Period,Budget Period,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,budgetPeriod,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,7,START_DATE,DATE,Y,,,Start Date,Start Date,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,startDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,8,END_DATE,DATE,Y,,,End Date,End Date,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,endDate,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,9,DIRECT_COST,"NUMBER(12,2)",Y,,,Direct Cost,Direct Cost,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,directCost,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,10,INDIRECT_COST,"NUMBER(12,2)",Y,,,F&A Cost,F&A Cost,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,indirectCost,,,CORE_KUALI,HIGH,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,11,UPDATE_TIMESTAMP,DATE,Y,,,,,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,updateTimestamp,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,12,UPDATE_USER,VARCHAR2(60),Y,,,,,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,updateUser,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,13,VER_NBR,"NUMBER(8,0)",Y,1,,,,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,versionNumber,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,14,AWARD_AMOUNT_INFO_ID,"NUMBER(12,0)",Y,,,,,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,awardAmountInfoId,AWARD_AMOUNT_INFO,AWARD_AMOUNT_INFO_ID,CORE_KUALI,MEDIUM,SAMPLE,N
Award,AWARD_AMT_FNA_DISTRIBUTION,15,OBJ_ID,VARCHAR2(36),N,,,,,org.kuali.kra.award.timeandmoney.AwardDirectFandADistribution,objectId,,,CORE_KUALI,NOT_FOR_HURON,SAMPLE,N
Award,AWARD_APPROVED_EQUIPMENT,1,AWARD_APPROVED_EQUIPMENT_ID,"NUMBER(22,0)",N,,,Approved Equipment ID,Approved Equipment ID,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,approvedEquipmentId,,,CORE_KUALI,HIGH,FULL,N
Award,AWARD_APPROVED_EQUIPMENT,2,AWARD_ID,"NUMBER(22,0)",N,,,,,org.kuali.kra.award.paymentreports.specialapproval.approvedequipment.AwardApprovedEquipment,awardId,,,CORE_KUALI,HIGH,FULL,N
